,pubchemCID,Unnamed: 0,Substance,smiles,compName
3063,78435.0,3392,"Methyl 2,4-dihydroxy-3,6-dimethylbenzoate",CC1=CC(=C(C(=C1C(=O)OC)O)C)O,"methyl 2,4-dihydroxy-3,6-dimethylbenzoate"
3064,78435.0,3393,"Methyl 2,4-dihydroxy-3,6-dimethylbenzoate",CC1=CC(=C(C(=C1C(=O)OC)O)C)O,"methyl 2,4-dihydroxy-3,6-dimethylbenzoate"
3065,547907.0,3394,Methyl 3-(methylthio)butanoate,CC(CC(=O)OC)SC,methyl 3-methylsulfanylbutanoate
3066,89463.0,3395,Methyl 3-acetoxyhexanoate,CCCC(CC(=O)OC)OC(=O)C,methyl 3-acetyloxyhexanoate
3067,89463.0,3396,Methyl 3-acetoxyhexanoate,CCCC(CC(=O)OC)OC(=O)C,methyl 3-acetyloxyhexanoate
3068,,3397,Methyl 3-oxo-2-pentyl-1-cyclopentylacetate,,
3069,,3398,Methyl 3-oxo-2-pentyl-1-cyclopentylacetate,,
3070,,3399,Methyl 3-oxo-2-pentyl-1-cyclopentylacetate,,
3071,,3400,Methyl 3-oxo-2-pentyl-1-cyclopentylacetate,,
3072,,3401,Methyl 3-oxo-2-pentyl-1-cyclopentylacetate,,
3073,7643.0,3402,Methyl 3-phenylpropionate,COC(=O)CCC1=CC=CC=C1,methyl 3-phenylpropanoate
3074,8499.0,3403,Methyl 4-methoxybenzoate,COC1=CC=C(C=C1)C(=O)OC,methyl 4-methoxybenzoate
3075,,3404,Methyl 4-methoxybenzyl ether,,
3076,7455.0,3405,Methyl 4-methylbenzoate,CC1=CC=C(C=C1)C(=O)OC,methyl 4-methylbenzoate
3077,7455.0,3406,Methyl 4-methylbenzoate,CC1=CC=C(C=C1)C(=O)OC,methyl 4-methylbenzoate
3078,7455.0,3407,Methyl 4-methylbenzoate,CC1=CC=C(C=C1)C(=O)OC,methyl 4-methylbenzoate
3079,7455.0,3408,Methyl 4-methylbenzoate,CC1=CC=C(C=C1)C(=O)OC,methyl 4-methylbenzoate
3080,7455.0,3409,Methyl 4-methylbenzoate,CC1=CC=C(C=C1)C(=O)OC,methyl 4-methylbenzoate
3081,14029718.0,3410,Methyl 5-hydroxydecanoate,CCCCCC(CCCC(=O)OC)O,methyl 5-hydroxydecanoate
3082,14029718.0,3411,Methyl 5-hydroxydecanoate,CCCCCC(CCCC(=O)OC)O,methyl 5-hydroxydecanoate
3083,6584.0,3412,Methyl acetate,CC(=O)OC,methyl acetate
3084,7757.0,3413,Methyl acetoacetate,CC(=O)CC(=O)OC,methyl 3-oxobutanoate
3085,7757.0,3414,Methyl acetoacetate,CC(=O)CC(=O)OC,methyl 3-oxobutanoate
3086,7757.0,3415,Methyl acetoacetate,CC(=O)CC(=O)OC,methyl 3-oxobutanoate
3087,7757.0,3416,Methyl acetoacetate,CC(=O)CC(=O)OC,methyl 3-oxobutanoate
3088,7294.0,3417,Methyl acrylate,COC(=O)C=C,methyl prop-2-enoate
3089,7150.0,3418,Methyl benzoate,COC(=O)C1=CC=CC=C1,methyl benzoate
3090,7150.0,3419,Methyl benzoate,COC(=O)C1=CC=CC=C1,methyl benzoate
3091,51063134.0,3420,Methyl cellulose,COCC1C(C(C(C(O1)OC2C(OC(C(C2OC)OC)OC)COC)OC)OC)OC,"(5R)-2,3,4-trimethoxy-6-(methoxymethyl)-5-[(2S)-3,4,5-trimethoxy-6-(methoxymethyl)oxan-2-yl]oxyoxane"
3092,51063134.0,3421,Methyl cellulose,COCC1C(C(C(C(O1)OC2C(OC(C(C2OC)OC)OC)COC)OC)OC)OC,"(5R)-2,3,4-trimethoxy-6-(methoxymethyl)-5-[(2S)-3,4,5-trimethoxy-6-(methoxymethyl)oxan-2-yl]oxyoxane"
3093,638132.0,3422,Methyl crotonate,CC=CC(=O)OC,methyl (E)-but-2-enoate
3094,,3423,Methyl dec-(4Z)-enoate,,
3095,,3424,Methyl dec-(4Z)-enoate,,
3096,,3425,Methyl dec-(4Z)-enoate,,
3097,,3426,Methyl dec-(4Z)-enoate,,
3098,,3427,Methyl dec-(4Z)-enoate,,
3099,5368064.0,3428,Methyl dec-2-enoate,CCCCCCCC=CC(=O)OC,methyl (E)-dec-2-enoate
3100,53426062.0,3429,"Methyl deca-4,8-dienoate",CC=CCCC=CCCC(=O)OC,"methyl deca-4,8-dienoate"
3101,53426062.0,3430,"Methyl deca-4,8-dienoate",CC=CCCC=CCCC(=O)OC,"methyl deca-4,8-dienoate"
3102,53426062.0,3431,"Methyl deca-4,8-dienoate",CC=CCCC=CCCC(=O)OC,"methyl deca-4,8-dienoate"
3103,53426062.0,3432,"Methyl deca-4,8-dienoate",CC=CCCC=CCCC(=O)OC,"methyl deca-4,8-dienoate"
3104,53426062.0,3433,"Methyl deca-4,8-dienoate",CC=CCCC=CCCC(=O)OC,"methyl deca-4,8-dienoate"
3105,,3434,Methyl dodec-(2E)-enoate,,
3106,123388.0,3435,Methyl ethyl disulfide,CCSSC,(methyldisulfanyl)ethane
3107,5365910.0,3436,Methyl geranate,CC(=CCCC(=CC(=O)OC)C)C,"methyl (2E)-3,7-dimethylocta-2,6-dienoate"
3108,5365910.0,3437,Methyl geranate,CC(=CCCC(=CC(=O)OC)C)C,"methyl (2E)-3,7-dimethylocta-2,6-dienoate"
3109,5365910.0,3438,Methyl geranate,CC(=CCCC(=CC(=O)OC)C)C,"methyl (2E)-3,7-dimethylocta-2,6-dienoate"
3110,5365910.0,3439,Methyl geranate,CC(=CCCC(=CC(=O)OC)C)C,"methyl (2E)-3,7-dimethylocta-2,6-dienoate"
3111,5365910.0,3440,Methyl geranate,CC(=CCCC(=CC(=O)OC)C)C,"methyl (2E)-3,7-dimethylocta-2,6-dienoate"
3112,61310.0,3441,Methyl hex-2-enoate,CCCC=CC(=O)OC,methyl hex-2-enoate
3113,7909.0,3442,Methyl isobutyl ketone,CC(C)CC(=O)C,4-methylpentan-2-one
3114,6658.0,3446,Methyl methacrylate,CC(=C)C(=O)OC,methyl 2-methylprop-2-enoate
3115,86040650.0,3447,"Methyl N-(formyl)-N-(2,6-xylyl)-DL-alaninate",CC1=C(C(=CC=C1)C)N(C=O)C(C)C(=O)OC,"methyl 2-(N-formyl-2,6-dimethylanilino)propanoate"
3116,13456437.0,3448,"Methyl N-(malonyl)-N-(2,6-xylyl)-DL-alaninate",CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC(=O)O,"3-(N-(1-methoxy-1-oxopropan-2-yl)-2,6-dimethylanilino)-3-oxopropanoic acid"
3117,7151.0,3449,Methyl nicotinate,COC(=O)C1=CN=CC=C1,methyl pyridine-3-carboxylate
3118,7151.0,3450,Methyl nicotinate,COC(=O)C1=CN=CC=C1,methyl pyridine-3-carboxylate
3119,8163.0,3451,Methyl nonyl ketone,CCCCCCCCCC(=O)C,undecan-2-one
3120,5364509.0,3452,Methyl oleate,CCCCCCCCC=CCCCCCCCC(=O)OC,methyl (Z)-octadec-9-enoate
3121,7520.0,3454,Methyl phenyl sulfide,CSC1=CC=CC=C1,methylsulfanylbenzene
3122,7559.0,3455,Methyl phenylacetate,COC(=O)CC1=CC=CC=C1,methyl 2-phenylacetate
3123,15413.0,3457,Methyl tertiary butyl ether,CC(C)(C)OC,2-methoxy-2-methylpropane
3124,19844.0,3458,Methyl vanillate,COC1=C(C=CC(=C1)C(=O)OC)O,methyl 4-hydroxy-3-methoxybenzoate
3125,19844.0,3459,Methyl vanillate,COC1=C(C=CC(=C1)C(=O)OC)O,methyl 4-hydroxy-3-methoxybenzoate
3126,19844.0,3460,Methyl vanillate,COC1=C(C=CC(=C1)C(=O)OC)O,methyl 4-hydroxy-3-methoxybenzoate
3127,19844.0,3461,Methyl vanillate,COC1=C(C=CC(=C1)C(=O)OC)O,methyl 4-hydroxy-3-methoxybenzoate
3128,19844.0,3462,Methyl vanillate,COC1=C(C=CC(=C1)C(=O)OC)O,methyl 4-hydroxy-3-methoxybenzoate
3129,7861.0,3463,Methyl vinyl ether,COC=C,methoxyethene
3130,62708.0,3464,Methyl Vinyl Ether-Maleic Anhydride Copolymer,COC=C.C1=CC(=O)OC1=O,"furan-2,5-dione;methoxyethene"
3131,9898836.0,3465,Methyl-3-mercaptobutanoate,CC(CC(=O)OC)S,methyl 3-sulfanylbutanoate
3132,16751505.0,3466,Methyl-alpha-ionone,CCC(=O)C=CC1C(=CCCC1(C)C)C,"(E)-1-[(1R)-2,6,6-trimethylcyclohex-2-en-1-yl]pent-1-en-3-one"
3133,16751505.0,3467,Methyl-alpha-ionone,CCC(=O)C=CC1C(=CCCC1(C)C)C,"(E)-1-[(1R)-2,6,6-trimethylcyclohex-2-en-1-yl]pent-1-en-3-one"
3134,,3468,Methyl-beta- ionone,,
3135,,3469,Methyl-beta- ionone,,
3136,,3470,Methyl-branched and linear C14-C18 alkanamides derived from fatty acids,,
3137,5463913.0,3471,Methyl-delta-ionone,CCC(=O)C=CC1C(C=CCC1(C)C)C,"(E)-1-(2,6,6-trimethylcyclohex-3-en-1-yl)pent-1-en-3-one"
3138,5463913.0,3472,Methyl-delta-ionone,CCC(=O)C=CC1C(C=CCC1(C)C)C,"(E)-1-(2,6,6-trimethylcyclohex-3-en-1-yl)pent-1-en-3-one"
3139,100940438.0,3473,Methylsilsesquioxane,C[Si]12C[Si]3(O[Si]4(C[Si](O1)(O[Si]5(C[Si](O2)(O[Si](O3)(C[Si](O4)(O5)C)C)C)C)C)C)C,"1,3,5,7,9,11,13,15-octamethyl-2,4,6,8,10,12,14,16-octaoxa-1,3,5,7,9,11,13,15-octasilapentacyclo[9.5.1.13,9.15,15.17,13]icosane"
3140,122370.0,3474,Methylthiomethylmercaptan,CSCS,methylsulfanylmethanethiol
3141,18290.0,3475,Metobromuron,CN(C(=O)NC1=CC=C(C=C1)Br)OC,3-(4-bromophenyl)-1-methoxy-1-methylurea
3142,,3476,Metobromuron metabolite (CGA 18236),,
3143,86422.0,3477,Metosulam,CC1=C(C(=C(C=C1)Cl)NS(=O)(=O)C2=NN3C(=CC(=NC3=N2)OC)OC)Cl,"N-(2,6-dichloro-3-methylphenyl)-5,7-dimethoxy-[1,2,4]triazolo[1,5-a]pyrimidine-2-sulfonamide"
3144,6451057.0,3478,Metrafenone,CC1=CC(=C(C(=C1C(=O)C2=C(C=CC(=C2C)Br)OC)OC)OC)OC,"(3-bromo-6-methoxy-2-methylphenyl)-(2,3,4-trimethoxy-6-methylphenyl)methanone"
3145,16211032.0,3481,Microcrystalline cellulose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,"(6S)-2-(hydroxymethyl)-6-[(3S)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol"
3146,16211032.0,3482,Microcrystalline cellulose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,"(6S)-2-(hydroxymethyl)-6-[(3S)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol"
3147,,3483,Microcrystalline wax,,
3148,,3484,Microcrystalline wax,,
3149,,3485,Mineral oil with medium and low viscosity (class I),,
3150,,3486,Mineral oil with medium and low viscosity (class I),,
3151,,3487,Mixed acetic and tartaric acid esters of mono- and diglycerides of fatty acids (E 472f),,
3152,,3488,Mixed carotenes from algae,,
3153,,3489,"Mixture of 2-,5- or 6-Methoxy-3-ethylpyrazine",,
3154,,3490,"Mixture of 40-60% stearic acid, butyl ester and 60-40% palmitic acid, butyl ester",,
3155,23667299.0,3492,Monensin sodium,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C.[Na+],"sodium;(2S,3R,4S)-4-[(2S,5R,7S,8R,9S)-2-[(2R,5S)-5-ethyl-5-[(2R,3S,5R)-5-[(2S,3S,5R,6R)-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyloxan-2-yl]-3-methyloxolan-2-yl]oxolan-2-yl]-7-hydroxy-2,8-dimethyl-1,10-dioxaspiro[4.5]decan-9-yl]-3-methoxy-2-methylpentanoate"
3156,23667299.0,3493,Monensin sodium,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C.[Na+],"sodium;(2S,3R,4S)-4-[(2S,5R,7S,8R,9S)-2-[(2R,5S)-5-ethyl-5-[(2R,3S,5R)-5-[(2S,3S,5R,6R)-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyloxan-2-yl]-3-methyloxolan-2-yl]oxolan-2-yl]-7-hydroxy-2,8-dimethyl-1,10-dioxaspiro[4.5]decan-9-yl]-3-methoxy-2-methylpentanoate"
3157,23667299.0,3494,Monensin sodium,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C.[Na+],"sodium;(2S,3R,4S)-4-[(2S,5R,7S,8R,9S)-2-[(2R,5S)-5-ethyl-5-[(2R,3S,5R)-5-[(2S,3S,5R,6R)-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyloxan-2-yl]-3-methyloxolan-2-yl]oxolan-2-yl]-7-hydroxy-2,8-dimethyl-1,10-dioxaspiro[4.5]decan-9-yl]-3-methoxy-2-methylpentanoate"
3158,23667299.0,3495,Monensin sodium,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C.[Na+],"sodium;(2S,3R,4S)-4-[(2S,5R,7S,8R,9S)-2-[(2R,5S)-5-ethyl-5-[(2R,3S,5R)-5-[(2S,3S,5R,6R)-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyloxan-2-yl]-3-methyloxolan-2-yl]oxolan-2-yl]-7-hydroxy-2,8-dimethyl-1,10-dioxaspiro[4.5]decan-9-yl]-3-methoxy-2-methylpentanoate"
3159,23667299.0,3496,Monensin sodium,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C.[Na+],"sodium;(2S,3R,4S)-4-[(2S,5R,7S,8R,9S)-2-[(2R,5S)-5-ethyl-5-[(2R,3S,5R)-5-[(2S,3S,5R,6R)-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyloxan-2-yl]-3-methyloxolan-2-yl]oxolan-2-yl]-7-hydroxy-2,8-dimethyl-1,10-dioxaspiro[4.5]decan-9-yl]-3-methoxy-2-methylpentanoate"
3160,23667299.0,3497,Monensin sodium,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C.[Na+],"sodium;(2S,3R,4S)-4-[(2S,5R,7S,8R,9S)-2-[(2R,5S)-5-ethyl-5-[(2R,3S,5R)-5-[(2S,3S,5R,6R)-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyloxan-2-yl]-3-methyloxolan-2-yl]oxolan-2-yl]-7-hydroxy-2,8-dimethyl-1,10-dioxaspiro[4.5]decan-9-yl]-3-methoxy-2-methylpentanoate"
3161,,3498,Monimax (monensin sodium and nicarbazin),,
3162,,3499,Monimax (monensin sodium and nicarbazin),,
3163,,3500,Mono- and di-glycerides of fatty acids (E 471),,
3164,,3501,Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids (E 472e),,
3165,,3502,Mono-dodecyltin trichloride,,
3166,,3503,Mono-n-dodecyltin tris(isooctyl mercaptoacetate) and Di-n-dodecyltin bis(isooctyl mercaptoacetate),,
3167,24802175.0,3504,Monoammonium L-glutamate,C(CC(=O)O)C(C(=O)O)N.N,(2S)-2-aminopentanedioic acid;azane
3168,61844.0,3505,Monomethylsilanetriol,C[Si](O)(O)O,trihydroxy(methyl)silane
3169,61844.0,3506,Monomethylsilanetriol,C[Si](O)(O)O,trihydroxy(methyl)silane
3170,23669634.0,3507,Monopotassium L-glutamate,C(CC(=O)O)C(C(=O)[O-])N.[K+],potassium;(2S)-2-amino-5-hydroxy-5-oxopentanoate
3171,,3508,Monosaccharide of avermectin B1,,
3172,23672308.0,3509,Monosodium L-glutamate,C(CC(=O)O)C(C(=O)[O-])N.[Na+],sodium;(2S)-2-amino-5-hydroxy-5-oxopentanoate
3173,,3510,Monosodium tartrate (E 335(i)),,
3174,168266324.0,3511,Montan wax,CC1(CNC(=O)C1OC(=O)C=CC(=O)OCC2=CNC(=C)NC2=O)C.C=C1NC=C(C(=O)N1)COC(=O)C=CC(=O)OCC2CCNC2=O.C=C1NC=C(C(=O)N1)COC(=O)C=CC(=O)OCC2CCC(=O)N2.C=C1NC=C(C(=O)N1)COC(=O)C=CC(=O)OCC2CC(=O)NC2.C=C1NC=C(C(=O)N1)COC(=O)C=CC(=O)OCC2CNC(=O)N2.C=C1NC=C(C(=O)N1)COC(=O)C=CC(=O)OC2CCNC2=O.C=C1NC=C(C(=O)N1)COC(=O)C=CC(=O)OC2CC(=O)NC2=O,"4-O-(4,4-dimethyl-2-oxopyrrolidin-3-yl) 1-O-[(2-methylidene-4-oxo-1H-pyrimidin-5-yl)methyl] but-2-enedioate;4-O-(2,5-dioxopyrrolidin-3-yl) 1-O-[(2-methylidene-4-oxo-1H-pyrimidin-5-yl)methyl] but-2-enedioate;4-O-[(2-methylidene-4-oxo-1H-pyrimidin-5-yl)methyl] 1-O-[(2-oxoimidazolidin-4-yl)methyl] but-2-enedioate;1-O-[(2-methylidene-4-oxo-1H-pyrimidin-5-yl)methyl] 4-O-(2-oxopyrrolidin-3-yl) but-2-enedioate;4-O-[(2-methylidene-4-oxo-1H-pyrimidin-5-yl)methyl] 1-O-[(2-oxopyrrolidin-3-yl)methyl] but-2-enedioate;4-O-[(2-methylidene-4-oxo-1H-pyrimidin-5-yl)methyl] 1-O-[(5-oxopyrrolidin-2-yl)methyl] but-2-enedioate;4-O-[(2-methylidene-4-oxo-1H-pyrimidin-5-yl)methyl] 1-O-[(5-oxopyrrolidin-3-yl)methyl] but-2-enedioate"
3175,,3512,Montmorillonite clay modified with dimethyldialkyl(C16-C18)ammonium chloride,,
3176,8800.0,3513,Monuron,CN(C)C(=O)NC1=CC=C(C=C1)Cl,"3-(4-chlorophenyl)-1,1-dimethylurea"
3177,,3514,Morinda citrifolia L. leaves,,
3178,10975.0,3521,Myrcenol,CC(C)(CCCC(=C)C=C)O,2-methyl-6-methylideneoct-7-en-2-ol
3179,10975.0,3522,Myrcenol,CC(C)(CCCC(=C)C=C)O,2-methyl-6-methylideneoct-7-en-2-ol
3180,14235.0,3523,Myrcenyl acetate,CC(=O)OC(C)(C)CCCC(=C)C=C,(2-methyl-6-methylideneoct-7-en-2-yl) acetate
3181,14235.0,3524,Myrcenyl acetate,CC(=O)OC(C)(C)CCCC(=C)C=C,(2-methyl-6-methylideneoct-7-en-2-yl) acetate
3182,22831877.0,3528,"N-(1-Propylbutyl)-1,3-benzodioxole-5-carboxamide",CCCC(CCC)NC(=O)C1=CC2=C(C=C1)OCO2,"N-heptan-4-yl-1,3-benzodioxole-5-carboxamide"
3183,22831877.0,3529,"N-(1-Propylbutyl)-1,3-benzodioxole-5-carboxamide",CCCC(CCC)NC(=O)C1=CC2=C(C=C1)OCO2,"N-heptan-4-yl-1,3-benzodioxole-5-carboxamide"
3184,22831877.0,3530,"N-(1-Propylbutyl)-1,3-benzodioxole-5-carboxamide",CCCC(CCC)NC(=O)C1=CC2=C(C=C1)OCO2,"N-heptan-4-yl-1,3-benzodioxole-5-carboxamide"
3185,66082.0,3531,N-(2-aminoethyl)acetamide,CC(=O)NCCN,N-(2-aminoethyl)acetamide
3186,8112.0,3532,N-(2-Aminoethyl)ethanolamine,C(CNCCO)N,2-(2-aminoethylamino)ethanol
3187,146678606.0,3533,N-(2-Ethyl-6-methylphenyl)-2-hydroxy-N-(isopropoxymethyl)acetamide,CCC1=CC=CC(=C1N(COC(C)C)C(=O)CO)C,N-(2-ethyl-6-methylphenyl)-2-hydroxy-N-(propan-2-yloxymethyl)acetamide
3188,57579236.0,3534,"N-(2-Methylcyclohexyl)-2,3,4,5,6-pentafluoro-benzamide",CC1CCCCC1NC(=O)C2=C(C(=C(C(=C2F)F)F)F)F,"2,3,4,5,6-pentafluoro-N-(2-methylcyclohexyl)benzamide"
3189,,3535,"N-(2,4-Dimethoxy-benzyl)-N'-(2-pyridin-2-yl-ethyl)-oxalamide",,
3190,,3536,"N-(2,4-Dimethoxy-benzyl)-N'-(2-pyridin-2-yl-ethyl)-oxalamide",,
3191,,3537,"N-(2,4-Dimethoxy-benzyl)-N'-(2-pyridin-2-yl-ethyl)-oxalamide",,
3192,135501677.0,3538,"N-(2,6-dichloro-3-methylphenyl)-5,7-dihydroxy[1,2,4]triazolo[1,5-a]pyrimidine-2-sulfonamide",CC1=C(C(=C(C=C1)Cl)NS(=O)(=O)C2=NN3C(=CC(=O)NC3=N2)O)Cl,"N-(2,6-dichloro-3-methylphenyl)-7-hydroxy-5-oxo-4H-[1,2,4]triazolo[1,5-a]pyrimidine-2-sulfonamide"
3193,101926290.0,3539,"N-(2,6-dichloro-3-methylphenyl)-7-hydroxy-5-methoxy[1,2,4] triazolo[1,5-a]pyrimidine-2-sulfonamide",CC1=C(C(=C(C=C1)Cl)NS(=O)(=O)C2=NC3=NC(=CC(=O)N3N2)OC)Cl,"N-(2,6-dichloro-3-methylphenyl)-5-methoxy-7-oxo-1H-[1,2,4]triazolo[1,5-a]pyrimidine-2-sulfonamide"
3194,58100386.0,3540,"N-(2,6-Diisopropylphenyl)-6-[4-(1,1,3,3-tetramethylbutyl)phenoxy]-1H-benzo[de]isoquinolin-1,3(2H)-dione",CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=C(C=C3)OC5=CC=C(C=C5)C(C)(C)CC(C)(C)C)C=CC=C4C2=O,"2-[2,6-di(propan-2-yl)phenyl]-6-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]benzo[de]isoquinoline-1,3-dione"
3195,,3541,"N-(2,6-Dimethylphenyl)-2-(methylsulfinyl)-N-(1H-pyrazol-1-ylmethyl)acetamide",,
3196,,3542,"N-(2,6-dimethylphenyl)-N-(1H-pyrazol-1-ylmethyl)aminocarbonylmethylsulfinyl acetic acid",,
3197,,3543,"N-(2,6-dimethylphenyl)-N-(1H-pyrazol-1-ylmethyl)aminocarbonylmethylsulfinyl acetic acid",,
3198,86290102.0,3544,"N-(2,6-dimethylphenyl)-N-(1H-pyrazol-1-ylmethyl)aminocarbonylmethylsulfonic acid",CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CS(=O)(=O)O,"2-[2,6-dimethyl-N-(pyrazol-1-ylmethyl)anilino]-2-oxoethanesulfonic acid"
3199,86290102.0,3545,"N-(2,6-dimethylphenyl)-N-(1H-pyrazol-1-ylmethyl)aminocarbonylmethylsulfonic acid",CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CS(=O)(=O)O,"2-[2,6-dimethyl-N-(pyrazol-1-ylmethyl)anilino]-2-oxoethanesulfonic acid"
3200,146170629.0,3546,"N-(2,6-dimethylphenyl)-N-(1H-pyrazol-1-ylmethyl)oxalamide",CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)C(=O)N,"N'-(2,6-dimethylphenyl)-N'-(pyrazol-1-ylmethyl)oxamide"
3201,146170629.0,3547,"N-(2,6-dimethylphenyl)-N-(1H-pyrazol-1-ylmethyl)oxalamide",CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)C(=O)N,"N'-(2,6-dimethylphenyl)-N'-(pyrazol-1-ylmethyl)oxamide"
3202,,3548,"N-(2E)-3,7-Dimethyl-2,6-octadienyl cyclopropylcarboxamide",,
3203,,3549,"N-(2E)-3,7-Dimethyl-2,6-octadienyl cyclopropylcarboxamide",,
3204,,3550,"N-(4-amino-6-hydroxy-1,3,5-triazin-2-yl)-2-methylalanine",,
3205,,3551,"N-(4-amino-6-hydroxy-1,3,5-triazin-2-yl)-2-methylalanine",,
3206,139595857.0,3552,"N-(6-chloro-7-hydroxy-5-methoxy [1,2,4] triazolo[1,5-a]pyrimidin-2-yl)-2-methoxy-4-(trifluoromethyl) pyridine -3-sulfonamide",COC1=C(C(=O)N2C(=N1)N=C(N2)NS(=O)(=O)C3=C(C=CN=C3OC)C(F)(F)F)Cl,"N-(6-chloro-5-methoxy-7-oxo-1H-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl)-2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide"
3207,,3553,"N-(carbamimidoylcarbamoyl)-2-(3,3,3-trifluoropropyl)benzenesulfonamide",,
3208,,3554,N-(Carbamimidoylcarbamoyl)-3-(trifluoromethyl)pyridine-2-sulfonamide (GTPS),,
3209,13456436.0,3555,"N-(malonyl)-N-(2,6-xylyl)-DL-alanine",CC1=C(C(=CC=C1)C)N(C(C)C(=O)O)C(=O)CC(=O)O,"3-[N-(1-carboxyethyl)-2,6-dimethylanilino]-3-oxopropanoic acid"
3210,,3556,N-[(2-hydroxycarbonyl-6-methyl)phenyl]-N-(1H-pyrazol-1-ylmethyl)oxalamide,,
3211,,3557,N-[(2-hydroxycarbonyl-6-methyl)phenyl]-N-(1H-pyrazol-1-ylmethyl)oxalamide,,
3212,146677062.0,3558,N-[[(4-hydroxy-6-methoxypyrimidin-2-yl)amino]carbonyl]-1-methyl-4-(2-methyl-2H-tetrazol-5-yl)-1H-pyrazole-5-sulfonamide,CN1C(=C(C=N1)C2=NN(N=N2)C)S(=O)(=O)NC(=O)NC3=NC(=CC(=O)N3)OC,1-(4-methoxy-6-oxo-1H-pyrimidin-2-yl)-3-[2-methyl-4-(2-methyltetrazol-5-yl)pyrazol-3-yl]sulfonylurea
3213,139596681.0,3559,"N-[2-(3-hydroxy-1,3-dimethylbutyl) thiophen-3-yl]-1-methyl-3-trifluoromethyl-1H-pyrazole-4-carboxamide",CC(CC(C)(C)O)C1=C(C=CS1)NC(=O)C2=CN(N=C2C(F)(F)F)C,N-[2-(4-hydroxy-4-methylpentan-2-yl)thiophen-3-yl]-1-methyl-3-(trifluoromethyl)pyrazole-4-carboxamide
3214,,3560,"N-[4-(ethylamino)-6-hydroxy-1,3,5-triazin-2-yl]-2-methylalanine",,
3215,,3561,"N-[4-(ethylamino)-6-hydroxy-1,3,5-triazin-2-yl]-2-methylalanine",,
3216,,3562,N-[4-[2-chloro-4-(trifluoromethyl)phenoxy]-2-fluorophenyl urea,,
3217,146678041.0,3563,"N-[5-hydroxy-5-(1,3-dimethylbutyl)-2-oxo-2,5-dihydrothiophen-4-yl]-1-methyl-3-trifluoromethyl-1H-pyrazole-4-carboxamide",CC(C)CC(C)C1(C(=CC(=O)S1)NC(=O)C2=CN(N=C2C(F)(F)F)C)O,N-[2-hydroxy-2-(4-methylpentan-2-yl)-5-oxothiophen-3-yl]-1-methyl-3-(trifluoromethyl)pyrazole-4-carboxamide
3218,,3564,"N-[N-(3,3-Dimethylbutyl)-L-alpha-aspartyl]-L-phenylalanine",,
3219,165362861.0,3565,"N-[N-(3,3-Dimethylbutyl)-L-aspartamidyl]- L-phenylalanine",CC(C)(C)CCNC1CC(=O)N(C1=O)C(CC2=CC=CC=C2)C(=O)O,"(2S)-2-[(3S)-3-(3,3-dimethylbutylamino)-2,5-dioxopyrrolidin-1-yl]-3-phenylpropanoic acid"
